TIC,TOI,SG1Disposition,Rplanet,Period,CK2016_Mass,PredictedK,Mstar_TIC8,Rstar_TIC8,Teff_TIC8
203377303,3493.01,PC,3.388,16.323461,11.429,2.77,1.06,1.21,5860
441730540,4025.01,PC,8.294,16.285367,52.362,12.95,1.03,1.2,5770
451645081,783.01,CPC?,2.394,16.222079,6.333,2.01,0.71,0.67,4451
332477926,1754.01,VPC+,2.463,16.216178,6.649,2.41,0.58,0.59,3926
264678534,1611.01,CPC-,2.371,16.202166,6.229,1.75,0.85,0.78,5100
142635225,3852.01,PC,13.777,16.101682,124.088,29.3,1.11,0.92,6010
94986319,421.01,P,4.837,16.067559,20.936,5.61,0.92,0.86,5320
150428135,700.01,VP,2.157,16.051179,5.303,2.42,0.41,0.42,3594
155491828,2555.01,VPC,19.32,16.047503,317,67.42,1.3,1.6,6433
147994863,3848.01,PC,9.494,15.953728,65.886,19.74,0.78,0.82,4798
355446093,2314.01,PC,11.922,15.937546,97.04,22.33,1.16,1.55,6101
232540264,1247.01,PC,2.544,15.923473,7.025,1.76,1.02,1.08,5711
156199502,2105.01,PC,2.159,15.915193,5.312,1.62,0.76,0.82,4718
7904580,3408.01,PC,16.698,15.834601,317,79.6,1.02,1.09,5713
360714300,3359.01,PC,2.211,15.811609,5.534,1.36,1.06,1.01,5862
410450228,681.01,VPC+,18.265,15.779275,317,57.84,1.65,1.69,7113
237185205,1191.01,PC,25.345,15.73364,317,62.82,1.46,2.21,6627
318753380,2443.01,PC,2.687,15.669232,7.707,2.6,0.66,0.73,4324
382045742,3355.01,PC,2.205,15.659977,5.508,1.23,1.22,1.13,6257
306996324,776.01,VPC,2.11,15.655688,5.109,1.99,0.53,0.53,3838
346673534,4084.01,PC,11.28,15.63267,88.325,22.25,1.02,0.96,5725
65416038,4190.01,PC,2.149,15.606231,5.274,1.51,0.85,0.82,5067
243185500,1468.01,VPC,2.333,15.531925,6.063,3.09,0.36,0.37,3456
233617847,1440.01,PC,4.661,15.516857,19.658,4.11,1.36,1.51,6467
366989877,1054.01,VP,2.985,15.50529,9.215,2.16,1.14,1.17,6096
280031353,2300.02,PC,6.837,15.429723,37.704,9.73,0.99,0.8,5191
358460246,867.01,CPC,2.164,15.404496,5.336,1.34,1.04,1.23,5757
139198430,1891.01,PC,8.367,15.36179,53.153,12.82,1.1,1.22,5938
98957720,3501.01,PC,18.736,15.349255,317,76.53,1.1,1,5979
159781361,2019.01,PC,6.086,15.347453,30.941,8.03,0.99,1.8,5543
98753307,2639.01,VPC,16.192,15.336673,317,84.95,0.94,0.94,5417
271478281,2194.01,VPC?,1.957,15.336595,4.496,1.41,0.74,0.69,4669
38509907,722.01,VPC+,1.296,15.300311,2.231,0.78,0.63,0.36,4045
52315301,2613.01,PC,21.196,15.201532,317,75.82,1.12,1.07,6042
237913194,2179.01,P,10.594,15.16891,79.389,20.23,1.02,1.13,5649
166648874,1806.01,VPC,3.41,15.145469,11.554,5.56,0.39,0.4,3307
141527579,698.01,VPC+?,2.073,15.086681,4.958,2.12,0.47,0.47,3629
122617317,4311.01,PC,2.729,15.070078,7.915,2.24,0.87,0.85,5159
281924357,830.01,VPC-,23.383,15.040523,317,78.44,1.07,1.04,5664
393251073,3796.01,PC,9.447,14.985744,65.332,18.09,0.91,0.86,5279
340559155,2892.01,PC,6.996,14.950605,39.208,11.34,0.85,0.79,5068
117938087,2482.01,PC,1.583,14.931558,3.136,1.13,NULL,NULL,NULL
71512186,525.01,PC,4.44,14.860802,18.104,3.98,1.28,1.62,6304
288434231,3903.01,PC,9.016,14.849295,60.354,16.72,0.91,0.96,5297
149302744,699.01,CPC,3.03,14.801088,9.455,2.23,1.16,1.42,6344
377165123,4167.01,PC,8.538,14.794405,55.016,15.97,0.85,0.84,5095
366755319,3900.01,PC,9.043,14.780266,60.655,15.75,1,1.09,5659
352682207,4010.02,PC,6.398,14.686684,33.684,10.21,0.8,0.88,4888
143022742,4323.01,PC,2.852,14.676266,8.531,3.76,0.46,0.46,3414
29191624,1777.01,PC,2.332,14.653199,6.058,1.52,1.06,0.98,5860
382437043,1223.01,PC,3.844,14.643235,14.165,3.11,1.3,2.04,6167
207110080,558.01,P,13.181,14.574067,115.09,27.93,1.12,1.76,6405
77437543,2490.01,PC,7.894,14.509857,48.145,13.06,0.95,1.17,5459
143008050,3850.01,PC,10.627,14.478288,79.806,19.41,1.12,1.02,6039
233009109,1737.01,PC,3.13,14.448131,9.989,2.09,1.41,1.95,6584
232603560,4108.01,PC,7.751,14.43443,46.668,11.86,1.05,1.93,5834
148782377,1415.01,PC,4.784,14.419358,20.546,4.59,1.28,1.41,6358
169249234,2524.01,VPC,13.026,14.384843,112.801,29.07,1.03,1.19,5758
219344917,871.01,PPC,1.687,14.362738,3.492,1.06,0.81,0.73,4917
274194927,2439.01,PC,5.051,14.361479,22.537,6.33,0.91,0.95,4952
263003176,130.01,P,2.355,14.339928,6.158,1.41,1.23,1.14,6190
34077285,880.03,VPC?,2.86,14.331885,8.568,2.6,0.81,0.82,4935
441462736,197.01,P,7.622,14.27959,45.36,13.32,0.85,2.9,5083
364395234,1232.01,VPC,10.44,14.254471,77.434,19.76,1.05,1.1,5470
358579111,2333.01,VPC,8.806,14.219764,57.985,13.94,1.15,1.83,5979
117799904,2457.01,PC,2.759,14.199354,8.062,2.9,0.63,0.63,4045
260647166,1233.01,VP,2.63,14.178442,7.431,1.94,1.02,0.86,5745
427320001,2112.01,PC,2.952,14.01235,9.042,1.75,1.61,1.58,7184
230088370,1176.01,VPC+,12.424,14.007725,104.093,22.27,1.38,1.57,6513
262880065,2256.01,PC,2.284,13.961418,5.848,1.65,0.92,0.81,5035
146406806,594.01,VPC?,9.734,13.947946,68.745,18.26,NaN,NaN,9474
327301957,1074.01,VPC?,2.85,13.94276,8.52,2.52,0.85,0.74,4999
134551640,3429.01,PC,13.987,13.93111,127.315,28.25,1.31,1.69,6445
150428703,1225.01,PC,2.378,13.897031,6.263,1.7,0.97,0.89,5517
363914762,812.01,VPC+,14.383,13.866591,317,66.74,1.42,1.57,6543
33840683,3352.01,PC,3.299,13.819791,10.924,2.93,0.99,1.96,5598
159873822,2048.01,PC,2.565,13.79022,7.123,2.14,0.84,0.76,4986
294781547,1218.01,PC,1.896,13.773629,4.262,1.18,0.95,1.02,5535
71431780,1723.01,PC,3.669,13.726345,13.088,3.42,1.04,1.09,5738
243335710,1879.01,VPC,15.747,13.70535,317,69.3,1.35,1.5,6313
33692729,469.01,VP,3.113,13.6308,9.896,2.82,0.91,1.01,5283
316468545,2050.01,PC,1.945,13.5975,4.451,1.12,1.1,0.88,5896
206906112,2504.01,PC,14.73,13.594297,317,52.1,2.08,1.69,8389
158978373,823.01,VPC,6.006,13.533759,30.248,7.03,1.24,1.3,6133
374348168,4282.01,VPC,16.377,13.509804,317,82.85,1.04,0.94,5780
37749396,260.01,CPC,1.603,13.470018,3.203,1.17,0.63,0.62,4049
13883872,4322.01,PC,2.417,13.419097,6.437,1.65,1.08,1.21,5914
441797394,4158.01,PC,4.652,13.415668,19.595,5.27,NaN,NaN,NaN
339207847,3727.01,PC,12.44,13.391891,104.318,23.34,1.32,1.47,6475
149572298,2612.01,VPC,18.31,13.357197,317,84.71,1.01,1.1,5686
130948731,2820.01,PC,11.647,13.344434,93.27,26.01,0.95,0.72,5448
332558858,2373.01,PC,11.282,13.336817,88.353,24.3,0.97,1.2,5457
357538688,3044.01,PC,11.842,13.269163,95.936,22.09,1.27,2.48,6364
29117085,3790.01,PC,11.755,13.247777,94.741,26.84,0.93,0.89,5374
137500798,1705.01,PC,4.776,13.20692,20.494,4.43,1.4,1.67,6553
153065527,406.01,VPC?,1.96,13.175729,4.509,2.33,0.38,0.39,3376
73038411,978.01,VPC+?,11.393,13.16596,89.84,20.75,1.27,1.52,6293
248655556,2569.01,PC,9.802,13.114774,69.568,19.38,0.96,1.54,5496
232976128,1249.01,PC,3.147,13.0783,10.081,2.83,0.95,1,5427
63898957,261.02,VP,3.262,13.039359,10.72,2.78,1.07,1.28,6077
333473672,1422.01,PC,3.084,12.99844,9.744,2.52,1.08,1.01,5835
284564230,2162.01,PC,5.153,12.97772,23.319,5.12,1.38,1.66,6476
300710077,789.02,PC,1.26,12.970536,2.128,1.15,0.36,0.37,3557
321068176,2409.01,PC,6.171,12.969693,31.678,9.76,0.83,0.97,4992
322270620,1083.01,VPC,2.966,12.958787,9.115,3.99,0.49,0.49,3654
144401492,1803.01,VPC,4.027,12.891153,15.331,4.88,0.79,0.69,4744
469791892,4345.01,PC,2.355,12.891002,6.158,2.78,0.47,0.18,31000
219175972,2441.01,VPC,2.872,12.890054,8.63,3.92,0.47,0.47,3577
291465998,4246.01,PC,12.179,12.886001,100.623,24.85,1.16,1.11,6126
310854881,3318.01,PC,16.411,12.884433,317,88.43,0.97,1.03,5504
280096473,3262.01,PC,10.227,12.87709,74.772,19.25,1.09,1.11,5953
248434780,2462.01,VPC?,17.445,12.864317,317,87.61,0.98,1.83,5549
177162886,899.01,VPC+,11.969,12.846203,97.686,26.84,0.99,1.19,5478
317089588,2210.01,PC,11.734,12.786234,94.45,26.72,0.95,0.84,5152
54002556,1847.02,VPC,4.212,12.764581,16.553,5.05,0.85,0.83,5014
300579472,4186.01,PC,2.301,12.761203,5.923,1.69,0.94,0.88,5388
354518617,2540.01,VPC,2.592,12.718726,7.252,2.7,0.63,0.66,4023
128449971,1938.01,PC,15.443,12.68807,317,75.25,1.24,1.11,6138
347357977,2370.01,PC,5.265,12.682672,24.182,6.39,1.06,1.04,5780
375059587,786.01,PC,2.451,12.669329,6.592,1.74,1.06,1.31,5979
154716798,1239.01,VP,4.454,12.639588,18.2,5.41,0.89,0.79,5167
190271688,1963.01,LEPC,18.408,12.63309,317,88.75,0.97,1.19,5306
440100539,1548.01,PC,3.34,12.6017,11.158,2.95,1.06,1.21,6040
237211410,2282.01,PC,2.688,12.553768,7.713,1.59,1.55,1.85,6698
458914949,1587.01,PC,8.092,12.523,50.213,9.11,1.87,2.51,7120
142276270,1136.01,CPC,4.704,12.51781,19.97,5.39,1.03,0.98,5767
468777766,3750.01,PC,8.49,12.484464,54.485,20.84,0.61,0.63,3815
31943299,2619.01,VPC,12.106,12.47247,99.598,31.08,0.83,0.79,5021
31374837,431.01,P,3.281,12.461009,10.823,3.46,0.8,0.73,4748
304042899,775.01,PC,21.085,12.445874,317,68.23,1.45,1.53,6656
233066156,2252.01,PC,7.75,12.381008,46.663,10.45,1.37,2.78,6451
313891529,2424.01,STPC,17.191,12.375054,317,78.42,1.18,2.36,6272
399871011,943.01,VPC+,13.393,12.35611,118.267,25.41,1.46,1.45,6415
230084146,4109.01,PC,5.262,12.320411,24.158,8.98,0.64,0.65,4103
38571020,721.01,PC,2.282,12.287829,5.84,1.51,1.11,1.3,6116
230006888,4111.01,PC,10.353,12.279127,76.345,21.3,0.99,1.39,5596
235902467,4103.01,PC,12.562,12.27405,106.059,29.21,1.01,1.05,5674
178819686,763.02,P,2.941,12.268544,8.989,2.54,0.97,0.91,5521
36724087,732.02,VPC+,2.227,12.254218,5.6,3.06,0.36,0.37,3387
79748331,1064.02,VPC+,2.566,12.226488,7.129,2.42,0.74,0.74,4656
461968320,3066.01,PC,9.989,12.203524,71.833,16.66,1.31,1.13,6454
37770169,470.01,VPC,4.613,12.191456,19.317,5.92,0.86,0.84,5107
425997655,174.03,PC,1.106,12.162313,1.392,0.46,0.78,0.69,4696
199376584,1456.01,P,7.705,12.15601,46.204,11.64,1.16,1.27,6125
257520272,4291.01,PC,9.216,12.152574,62.645,16.15,1.12,1.28,6029
382068562,924.01,VPC+,18.668,12.127341,317,87.57,1.01,0.99,5614
49710555,291.01,PC,18.163,12.08837,317,83.84,1.08,1.34,5762
317597583,1630.01,VPC?,2.386,12.055626,6.296,1.82,0.95,0.83,5427
279383896,3958.01,PC,10.085,12.031999,73.017,17.41,1.27,1.4,6362
346929661,2043.01,PPC,3.524,12.013,12.222,3.06,1.18,1.23,5957
308987429,2897.01,PC,7.869,12.004088,47.887,13.02,1.04,0.98,5777
262258341,2481.01,PC,3.126,11.994832,9.97,2.82,0.98,0.86,5567
76761591,3340.01,PC,15.931,11.973956,317,70.02,1.42,1.57,6701
265146266,2255.01,VPC,19.771,11.954062,317,81.87,1.13,1.25,4956
161477033,553.02,PC,2.39,11.927552,6.315,1.88,0.91,0.88,5268
358107516,2202.01,VPC,11.501,11.925233,91.287,28.46,0.85,0.82,4918
308073360,3837.01,PC,11.416,11.892894,90.14,24.75,1.03,1.21,5774
237332812,4352.01,PC,1.692,11.891863,3.512,1.02,0.95,0.83,5461
238162973,3435.01,PC,19.308,11.888564,317,113.62,0.69,0.75,4427
260120451,2905.01,PC,59.483,11.879001,317,27.33,NaN,5.86,11754
469811655,4276.01,PC,7.38,11.851162,42.936,12.04,NaN,NaN,NaN
394672497,3485.01,PC,2.1,11.844446,5.068,1.77,0.72,0.77,4554
353782445,1664.01,CPC,2.543,11.834942,7.019,1.77,1.17,1.34,6113
160077104,2287.01,PC,1.949,11.811755,4.465,1.16,1.12,1.2,6037
421951960,4183.01,PC,3.269,11.791557,10.755,2.59,1.26,1.25,6343
335655755,4132.01,PC,11.912,11.764904,96.901,26.03,1.07,1.69,5887
375981105,3934.01,PC,17.396,11.751023,317,72.59,1.36,1.68,6571
83154030,2528.01,VPC+,10.124,11.72883,73.496,19.4,1.1,0.91,5980
406926040,4151.01,PC,12.222,11.700113,101.227,22.15,1.46,2.16,6796
207425167,1812.02,PC,3.057,11.613237,9.597,3.04,0.84,0.74,5017
424391516,1761.01,PC,2.406,11.592535,6.39,1.56,1.24,1.19,6027
229715760,2251.01,VPC,18.379,11.574723,317,87.23,1.04,1.46,5603
278988097,4343.01,PC,2.261,11.542128,5.748,1.48,1.15,0.9,6112
394137592,120.01,P,11.471,11.535076,90.882,26.42,0.96,2.34,5430
300204369,2785.01,PC,13.754,11.50544,123.738,35.03,NaN,NaN,NaN
231937059,2862.01,PC,15.534,11.487478,317,84.76,1.09,1.22,5958
259901731,2629.01,PC,15.054,11.485685,317,85.81,1.07,1.42,5893
122613513,279.01,PC,1.853,11.470784,4.099,1.49,0.69,0.73,4413
439444938,2232.01,VPC-,9.084,11.45959,61.123,14.33,1.33,3.27,6087
334080358,3461.01,PC,10.761,11.452617,81.523,20.7,1.18,1.28,6175
370138999,3260.01,PC,8.157,11.451918,50.9,12.86,1.19,1.52,6193
193220940,2806.01,PC,4.097,11.404511,15.789,3.86,1.25,1.47,6335
325527653,4295.01,PC,9.975,11.392725,71.661,22,0.89,1.14,5217
259377017,270.02,P,2.124,11.380259,5.169,2.89,0.36,0.37,3635
237099296,1750.01,PC,2.752,11.337044,8.027,2.73,0.77,0.77,4745
294395926,678.01,PC,3.218,11.329868,10.473,3,0.99,1.06,5417
13499636,1275.01,PC,4.292,11.324682,17.086,4.97,0.97,0.82,5440
286080865,3586.01,PC,13.311,11.314378,117.036,38,0.82,0.74,4971
229944666,1464.01,CPC-,2.738,11.312334,7.958,2.42,0.91,0.85,5262
45054849,3021.01,PC,10.964,11.264515,84.163,24,NaN,NaN,NaN
237071229,2039.01,PC,5.465,11.24886,25.764,6.37,1.24,1.48,5912
280206394,677.01,P,12.733,11.236604,108.534,27.74,1.18,1.29,6040
328934463,2485.01,VPC,12.99,11.23474,112.272,29.89,1.11,1.72,6016
178155732,396.03,VP,2.076,11.231495,4.972,1.23,1.24,1.28,6315
133107143,3403.01,PC,18.112,11.220518,317,70.59,1.45,1.6,6772
308208458,345.01,VPC+,9.613,11.218772,67.3,21.09,0.87,0.9,5111
253044312,3869.01,PC,17.259,11.198175,317,89.93,1.01,1.63,5682
102840239,815.01,PC,2.58,11.197299,7.191,2.35,0.82,0.76,4940
16884216,2023.01,PC,1.661,11.190049,3.402,1.11,0.82,0.7,4958
405559035,2037.01,PC,2.867,11.15031,8.604,2.12,1.25,1.19,6268
70513361,262.01,VP,2.305,11.145259,5.94,1.81,0.91,0.85,5171
31553893,1058.01,PC,12.978,11.12964,112.106,30.87,1.06,3.45,5431
25799609,963.01,VPC-,8.956,11.11797,59.663,16.58,1.05,1.07,5811
384513078,1106.01,LEPC,14.758,11.1149,317,101.93,0.84,4.94,4848
407126408,913.01,VPC,2.512,11.094122,6.876,2.25,0.82,0.73,4969
149917086,3847.01,PC,10.405,11.077781,77.001,22.08,1,1.06,5623
405904232,1312.01,VPC,13.823,11.0765,124.791,30.67,1.26,1.86,6242
62483237,139.01,CPC,3.079,11.070804,9.717,3.57,0.69,0.7,4405
131036011,3372.01,PC,21.102,11.070124,317,61.77,NaN,NaN,NaN
420112589,1452.01,VPC,2.012,11.061967,4.714,3.42,0.25,0.28,3277
20318757,1027.02,PC,3.122,11.028586,9.949,3.73,0.67,0.68,4272
14165625,875.01,VPC?,2.389,11.020153,6.311,2.37,0.67,0.73,4295
286864983,772.01,VPC,6.858,11.014745,37.906,12.06,0.86,0.82,5060
230386259,1785.01,PPC,4.699,11.00468,19.935,5.1,1.19,2.87,6086
441739020,1670.02,PC,2.422,10.984217,6.461,1.59,1.26,1.31,6289
273985865,1208.02,PC,2.345,10.982985,6.117,1.78,0.98,0.82,5338
167418903,746.01,VPC,10.436,10.980306,77.383,22.4,0.99,0.96,5597
156724719,1653.01,PC,7.016,10.95475,39.403,11.34,NaN,NaN,6520
374158843,3086.01,PC,3.329,10.950037,11.095,4.01,0.71,0.73,4530
383531543,3863.01,PC,9.095,10.942524,61.251,17.88,0.98,0.96,5542
198206613,1741.01,PPC,1.294,10.940714,2.224,0.83,0.68,0.61,4324
4646810,461.01,PC,1.902,10.924548,4.282,1.43,0.8,0.74,4821
64836837,1506.01,PC,14.113,10.91188,129.277,21.2,2.33,3.37,7814
467179528,1266.01,VP,2.412,10.895412,6.413,3.24,0.43,0.44,3716
261257684,904.01,VPC,2.492,10.877196,6.781,2.99,0.53,0.53,3842
274151135,1105.01,PC,2.94,10.86855,8.98,3.17,0.74,0.76,4664
127315102,1946.01,PC,30.449,10.84549,317,68.63,1.54,2.56,6711
302527524,2952.01,PC,6.174,10.784796,31.706,14.42,0.51,0.51,3558
377064495,561.01,P,2.732,10.778852,7.926,2.37,0.95,0.84,5440
139251123,2488.01,VPC,10.164,10.762933,73.988,22.32,0.94,2.32,5403
164767175,266.01,PC,2.358,10.751011,6.174,1.75,1.04,0.92,5649
408231638,2710.01,PC,11.976,10.744842,97.787,34.28,0.75,0.63,4701
129372561,2672.01,PC,18.604,10.718965,317,60.75,1.86,2.07,7830
1884091865,1697.01,VPC-,3.69,10.716396,13.213,5.16,0.64,0.74,4067
260776145,3234.01,VPC+,23.051,10.701021,317,77.41,1.29,1.44,6421
150098860,220.01,VPC,2.949,10.695266,9.029,2.81,0.9,0.88,5346
278683844,119.02,CPC,2.095,10.691736,5.05,1.62,0.86,0.82,5130
354944123,4342.02,PC,2.464,10.688608,6.653,2.76,0.59,0.6,3883
97568467,2497.01,PC,12.061,10.655168,98.969,22.67,1.43,2.5,6715
332715376,4354.01,PC,2.794,10.630617,8.238,2.36,1.03,0.97,5737
66561343,892.01,P,12.078,10.626584,99.209,19.35,1.82,1.36,6050
237221436,3970.01,PC,10.23,10.59976,74.808,21.77,1,1.51,5647
452375478,2463.01,PC,11.826,10.588813,95.711,23.15,1.32,3.21,6481
440324561,3361.01,PC,12.108,10.563434,99.631,35.16,0.75,0.99,4688
165317334,761.01,LEPC,2.918,10.563348,8.865,3.51,0.63,0.68,4015
341419787,2544.01,VPC,9.07,10.530579,60.963,16.49,1.12,1.99,6029
284206913,3972.01,PC,11.574,10.51135,92.276,25.68,1.07,0.92,5908
321669174,2081.01,VPC?,1.769,10.505002,3.786,1.72,0.51,0.52,3833
284454822,4093.01,PC,3.062,10.471313,9.627,2.94,0.94,0.79,5388
171160885,3713.01,PC,11.879,10.446072,96.44,35.04,0.72,0.89,4571
196286587,592.01,PC,8.381,10.414388,53.309,13.1,1.3,1.97,6346
441798995,2269.03,PC,1.799,10.403578,3.898,1.71,0.54,0.55,3941
396813816,3782.01,PC,13.038,10.39187,112.979,26.32,1.41,1.69,6683
365673804,1735.01,PC,2.539,10.385734,6.998,1.72,1.3,1.26,6439
180285396,292.01,VPC,9.522,10.369243,66.226,24.62,0.7,0.79,4442
340144218,2893.01,PC,7.436,10.362886,43.498,13.11,0.96,0.96,5467
394346647,2620.01,PC,17.591,10.355872,317,88.83,1.07,1.26,5896
27491137,2076.01,VPC?,2.889,10.355753,8.72,2.81,0.87,0.77,5163
251848941,178.02,P,3.535,10.354252,12.286,4.66,0.68,0.66,4339
428251130,3769.01,PC,14.009,10.338091,127.659,29.93,1.4,1.7,6650
339672028,481.01,P,11.723,10.333159,94.297,26.96,1.04,1.73,5636
105840719,2123.01,VPC,4.244,10.316187,16.767,5.1,0.95,0.84,5432
132963419,3104.01,PC,8.683,10.306945,56.606,16.63,NaN,NaN,NaN
237222864,1255.01,CPC,2.55,10.288911,7.053,2.29,0.86,0.87,5126
288132261,1258.01,PC,4.35,10.261268,17.48,4.67,1.16,1.49,6071
88992642,2145.01,VPC,12.411,10.260773,103.897,27.2,1.19,2.78,6120
103448870,1687.01,PC,3.66,10.259582,13.036,3.78,1.02,0.98,5668
9348006,1775.01,VPC,8.075,10.240374,50.036,15.82,0.9,0.84,5189
396356111,2056.01,PC,2.954,10.2207,9.054,2.09,1.44,1.72,6544
12421862,198.01,PPC,1.478,10.215017,2.789,1.41,0.44,0.45,3873
374997123,1222.01,CPC,2.507,10.194399,6.85,1.86,1.13,1.33,5918
276647494,3328.01,PC,5.472,10.193228,25.821,7.46,1.03,1.28,5767
42054565,280.01,LEPC,2.45,10.184306,6.586,2.01,0.95,0.78,5456
383390264,1098.01,P,3.115,10.182942,9.91,2.47,1.29,1.15,6245
229750058,1825.01,VPC+,11.091,10.18246,85.822,25.83,0.97,1.01,5454
119950057,3336.01,PC,21.809,10.182269,317,82.76,1.2,1.78,6217
316769613,314.01,PPC,2.647,10.18108,7.516,2.62,0.78,0.78,4798
409794137,1478.01,VPC,11.129,10.180207,86.33,25.53,1,1.04,5603
219195044,714.02,VPC,1.49,10.177532,2.829,1.38,0.47,0.47,3822
278138619,2219.01,VPC,11.546,10.166249,91.895,24.85,1.14,1.4,5183
328012209,2309.01,PC,4.005,10.153667,15.193,3.91,1.23,1.38,6368
19547831,4240.01,PC,15.794,10.12386,317,76.66,1.35,1.81,6531
348099535,3717.01,PC,10.483,10.118284,77.982,16.64,1.63,1.82,7253
272782321,4096.01,PC,3.661,10.105685,13.038,4.33,0.84,0.9,5053
280095254,235.01,VPC+,6.128,10.090267,31.305,8.58,NaN,NaN,5870
240989628,3690.01,PC,7.782,10.075355,46.987,16.48,0.78,0.97,4799
406976746,1063.01,VPC?,2.242,10.065295,5.666,1.8,0.9,0.79,5249
123846039,883.01,PC,7.189,10.058873,41.066,12.14,1,1.01,5618
206669860,327.01,VPC+,20.985,10.055256,317,88.6,1.09,1.32,5910
389968080,4031.01,PC,13.017,10.046081,112.677,33.38,1,0.95,5638
65446983,3662.01,PC,13.951,9.990812,126.764,24.49,1.9,2.02,7934
150428135,700.03,VP,1.029,9.976745,1.075,0.58,0.41,0.42,3594
251848941,178.03,P,2.189,9.955936,5.441,2.09,0.68,0.66,4339
102030574,305.01,VPC+,24.549,9.94915,317,90.58,1.06,1.65,5807
470783598,3697.01,PC,16.315,9.944248,317,101.18,0.9,1.37,5252
285543785,1528.01,VPC,19.009,9.93856,317,61.22,1.91,2.03,7263
23740089,1849.01,VPC,6.602,9.86531,35.534,10.67,0.99,1.14,5550
269400980,2557.01,PC,24.605,9.830211,317,72.82,1.48,2.87,6832
407905370,3573.01,PC,12.717,9.817003,108.294,30.34,1.1,1.49,5994
259172391,1445.01,PC,2.624,9.81327,7.401,1.95,1.21,1.06,5994
102719996,4150.01,PC,9.809,9.794287,69.653,20.54,1.02,1.46,5737
279514271,2339.01,VPC,8.656,9.772825,56.316,16.84,1,2.44,5432
385858569,3363.01,PC,3.73,9.743151,13.46,4.03,NaN,NaN,NaN
30122649,808.01,PC,2.27,9.739409,5.785,1.9,0.87,0.83,5154
131348451,3414.01,PC,9.275,9.735577,63.325,16.6,1.22,1.81,6259
175317833,3383.01,PC,14.059,9.732743,128.427,33.31,1.24,1.37,6300
391900348,2630.01,VPC,21.985,9.713036,317,80.34,1.28,1.88,6260
167415965,214.02,PC,0.831,9.6961,0.501,0.16,0.92,0.8,5418
230017324,1280.01,PC,3.191,9.692664,10.321,3.78,0.74,0.75,4665
230017325,1363.01,PC,11.873,9.6926,96.367,26.95,1.11,3.51,5870
158002130,1180.01,VPC,2.847,9.692137,8.505,3.09,0.75,0.73,4700
297967252,1025.01,PC,7.105,9.683792,40.254,12.07,NaN,NaN,11603
219821826,2258.01,VPC+?,15.195,9.679797,317,89.19,1.1,1.11,5892
310981412,1790.01,PC,2.029,9.62517,4.781,1.3,1.17,0.93,6109
224297258,1279.01,VPC?,2.586,9.61548,7.22,2.23,0.96,0.84,5450
9392421,1822.01,VPC,14.338,9.61396,317,95.25,1,1.71,5681
85242435,1722.01,PC,4.431,9.606666,18.04,4.91,1.16,1.09,6082
352764091,1287.01,PC,2.525,9.597281,6.934,1.99,1.07,1.21,5891
37575651,568.01,VPC,2.672,9.597198,7.636,2.3,NaN,NaN,8797
458647887,2586.01,PC,12.617,9.583561,106.846,31.32,1.04,1.91,5781
100990000,411.01,CPC,2.305,9.573071,5.94,1.61,1.17,1.12,6161
74881311,2918.01,PC,9.167,9.568101,62.08,15.38,1.34,0.99,6511
357202877,3010.01,VPC+,16.735,9.553787,317,92.4,1.05,1.27,5816
357373216,3901.01,VPC,13.397,9.546852,118.328,34.51,1.05,0.91,5834
150151262,712.01,VPC+,2.523,9.531378,6.923,2.62,0.71,0.72,4543
29857954,172.01,P,10.916,9.476369,83.538,24.73,1.03,1.79,5626
67630845,2408.01,PC,5.827,9.465545,28.731,9.99,0.81,0.75,4884
280097543,375.01,VPC,12.662,9.4548,107.497,14.74,NaN,3.27,4868
380783252,1059.01,VPC-,21.275,9.449544,317,104.31,0.88,0.94,5188
192988021,2808.01,PC,1.849,9.445379,4.082,1.44,0.79,0.66,4853
229650439,1438.02,CPC,2.721,9.428141,7.872,2.56,0.9,0.82,5192
155947004,3975.01,PC,9.621,9.425891,67.401,25.67,0.71,0.67,4507
70420766,2304.01,PC,3.855,9.409039,14.238,3.82,1.2,1.23,6171
236934937,2291.01,PC,1.924,9.406193,4.369,2.18,0.47,0.48,3939
147857396,2868.01,PC,12.149,9.380322,100.201,29.4,1.05,1.27,5817
158497525,3911.01,PC,7.437,9.351437,43.503,14.06,0.91,0.86,5299
162179096,3594.01,PC,13.071,9.325074,113.468,35.16,0.97,1.15,5505
347715478,3089.01,PC,10.079,9.320607,72.934,23.91,0.89,0.93,5229
315907220,3606.01,PC,12.566,9.312306,106.121,32.24,NaN,NaN,NaN
254142310,3281.01,VPC+,10.195,9.310807,74.375,19.9,1.21,1.89,6243
44313455,2142.01,VPC,1.461,9.301737,2.735,1.67,0.35,0.36,3570
154741689,2170.01,PC,2.664,9.27688,7.598,2.15,1.11,1.12,5923
421973253,4081.01,PC,11.421,9.258279,90.21,27.15,1.02,2.54,5707
198241702,1269.02,PC,2.212,9.237558,5.537,1.72,0.97,0.85,5465
75878355,2134.01,PC,3.002,9.229281,9.307,3.63,0.69,0.77,4406
257605131,451.03,P,2.725,9.191079,7.894,2.48,0.96,0.86,5454
360630575,1097.01,CPC,2.323,9.18757,6.018,1.77,1.06,0.98,5876
52368076,125.02,P,3.057,9.165477,9.596,3.12,0.91,0.85,5251
168405330,2984.01,PC,11.554,9.162091,92.004,32.32,0.81,0.75,4936
