TIC ID,TOI,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
100267480,2341.01,PC,PC,12.722,0.008,27:22.4,-53:13:14.35,0.87741,0.00006,0.472,0.055,13.162586,0.035312,12050,32.5226,8.59148,0.463846,26.3008,630,23,121.433,0.57,3495,157,4.64,0.01,0.62,0.02,,,13,10/23/20,10/19/20,6/1/21 12:02,v-shaped; potentially grazing incident;  CTOI from Marco Montalto
166834768,2343.01,PC,PC,12.2539,0.008,54:27.9,-31:20:41.62,3.255318,0.000014,2.061,0.269,2.086617,0.003891,1920,3.58376,6.72917,0.409896,362.749,1215,14,511.208,6.1775,5927,121.5,4.28,0.08,1.25,0.06,,,"4,31",10/23/20,2/1/21,6/1/21 12:02,Small depth aperture correlation; CTOI from Marco Montalto
311179742,2344.01,PC,PC,12.2766,0.006,10:51.6,-75:43:47.97,8.30539,0.00457,5.057,0.697,3.316556,0.013642,3050,12.565,10.8924,0.974653,326.909,1184,9,802.875,19.723,5929,131.9,3.86,0.08,2.03,0.11,,,13,10/23/20,10/23/20,6/1/21 12:02,Noisy LC; CTOI from Marco Montalto
91555165,2345.01,PC,PC,10.3759,0.006,55:32.3,-34:58:40.71,1.052615654,8.71131E-05,1.528841501,0.20309374,0.389314,0.03797,358.5076064,34.970695,1.420308457,1.7885791,706.2654804,1314.806204,9.283612,81.6541,0.16515,4621,125.5,4.54,0.1,0.758575022,0.0576507,,,"30,31",10/23/20,7/28/21,8/10/21 0:00,Potential L1 candidate; low SNR; CTOI from Marco Montalto
91555165,2345.02,PC,PC,10.3759,0.006,55:32.3,-34:58:40.71,42.12898933,0.007076589,4.613052344,0.651279,1.044607,0.112897,961.655867,103.97616,2.340473187,1.4154048,5.158851483,384.3775426,9.432722,81.6541,0.16515,4621,125.5,4.54,0.1,0.758575022,0.0576507,,,"30,31",7/28/21,7/28/21,8/10/21 0:00,potential multi; period could be half; low SNR
317483660,2346.01,PC,PC,11.5584,0.017,52:22.3,-13:22:20.89,3.33044,0.00025,3.79,0.07,12.821956,0.001686,11740,1.55279,14.3429,0.653992,1469.93,1725,107,437.484,6.0615,6605,165.8,4.33,0.09,1.33,0.06,,,6,10/23/20,10/23/20,6/1/21 12:02,Slight odd-even; CTOI from Marco Montalto
301343785,2347.01,PC,APC,11.6751,0.007,29:57.0,-00:54:15.18,1.17204,0.0002,1.049,0.171,2.064861,0.007057,1900,6.49943,9.30172,0.695447,762.633,1464,14,587.369,13.9635,6033.7,103.7,3.92,0.08,1.93,0.09,-0.692786,0.00723833,4,10/23/20,10/23/20,6/1/21 12:02,Gaia DR2 RV error ~15 km/s; CTOI from Marco Montalto
317019074,2348.01,PC,PC,11.6884,0.008,45:01.1,-13:19:35.82,1.204378,0.000004,1.047,0.188,1.271055,0.002908,1170,2.67819,4.985,0.339383,1124.6,1613,15,487.854,8.938,6595,129.1,4.3,0.09,1.38,0.06,,,"6,32,33",10/23/20,5/19/21,6/4/21 12:03,Possibly stellar variability; CTOI from Marco Montalto
405452527,2349.01,PC,APC,11.8929,0.007,33:02.2,-13:49:50.28,11.56356,0.00045,6.852,0.408,21.13742,0.005065,19280,4.66533,22.6508,1.23533,266.582,1125,103,528.869,10.612,5782,124.2,4.04,0.08,1.61,0.08,,,8,10/23/20,10/23/20,6/21/21 12:03,CTOI from Marco Montalto; RV error ~4.8 km/s from Gaia DR2; large radius for period; possible EB
47601197,2350.01,PC,PC,10.6477,0.006,29:37.9,-21:59:39.79,8.625177,0.00267,2.704,0.528,1.836446,0.011376,1690,10.4777,7.55444,0.550065,161.98,993,29,185.506,1.006,5484,123.9,4.35,0.08,1.08,0.06,,,6,10/23/20,4/2/21,6/1/21 12:02,Period should be doubled (8.6 or 8.62562 days). Possible multi. CTOI from Marco Montalto.
